,store_num,city,sale_sum,sale_mean,county_num,zip_code,liters_sold_sum,liters_sold_mean,price_per_liter_mean,margin_mean,q1_2015_sales,q1_2016_sales
488,4194,NEWTON,17827.11,137.131615385,50,50208,1636.13,12.5856153846,12.866250241,4.10653846154,1492.25,1399.22
489,4195,TOLEDO,10383.82,81.12359375,86,52342,891.0,6.9609375,15.9290029762,4.549375,1074.24,984.84
490,4196,DAVENPORT,21164.36,164.064806202,82,52806,2309.55,17.9034883721,14.5750885936,4.46674418605,1764.0,2165.5
491,4197,SERGEANT BLUFF,16339.4,78.5548076923,97,51054,1439.25,6.91947115385,14.7452014652,4.90552884615,1795.84,2139.88
492,4200,SIOUX CITY,12917.09,116.37018018,97,51108,1205.75,10.8626126126,14.8805319605,4.38756756757,933.35,1066.75
493,4201,SIOUX CITY,12033.54,71.6282142857,97,51109,970.5,5.77678571429,14.5573469388,4.5318452381,1110.12,1574.4
494,4202,SIOUX CITY,19348.31,147.697022901,97,51106,1433.25,10.9408396947,15.2084623773,5.39503816794,1890.9,1157.4
495,4203,WAVERLY,22629.3,139.687037037,9,50677,1918.1,11.8401234568,14.3651175779,4.4225308642,3143.26,857.56
496,4204,CLINTON,9572.22,95.7222,23,52733,762.0,7.62,13.8462857143,4.3577,1417.77,879.88
497,4205,MARSHALLTOWN,11378.1,114.93030303,64,50158,945.0,9.54545454545,13.4088263588,4.97222222222,1010.61,2017.65
498,4209,GRIMES,78271.62,189.519661017,77,50111,5733.0,13.8813559322,15.0343341404,5.4,6944.16,8788.8
499,4210,STORM LAKE,3149.94,196.87125,11,50588,134.25,8.390625,25.9361011905,6.97,260.52,258.72
500,4214,WATERLOO,27141.93,115.008177966,7,50703,1664.62,7.05347457627,18.9018902125,3.56105932203,3155.19,3291.47
501,4222,EVANSDALE,10415.96,60.9120467836,7,50707,845.64,4.94526315789,17.8535423517,3.91631578947,1321.8,1105.36
502,4223,EVANSDALE,10981.65,65.7583832335,7,50707,888.4,5.31976047904,16.0757542059,3.99491017964,318.49,1033.75
503,4228,VINTON,32474.81,157.644708738,6,52349,2748.9,13.3441747573,11.9193799122,4.44053398058,2801.34,2448.24
504,4229,HARLAN,33964.54,452.860533333,83,51537,3800.25,50.67,11.6874666667,4.62346666667,982.74,1603.3
505,4230,CLIVE,9008.66,79.0233333333,77,50325,836.0,7.33333333333,13.754619883,4.42956140351,1684.58,1169.5
506,4231,LE MARS,14612.5,132.840909091,75,51031,1516.25,13.7840909091,13.1713073593,4.54072727273,1534.38,1236.54
507,4232,MORAVIA,7321.28,109.272835821,4,52571,433.75,6.47388059701,17.2716062544,6.32447761194,601.92,335.2
508,4233,CRESCO,27329.25,162.674107143,45,52136,2501.25,14.8883928571,13.5765079365,4.87017857143,10476.11,2555.75
509,4234,SPENCER,15403.04,157.173877551,21,51301,1495.35,15.2586734694,11.2094569971,4.18387755102,748.98,1731.04
510,4235,WEBSTER CITY,9254.51,120.188441558,40,50595,731.0,9.49350649351,15.8411069882,5.1925974026,749.43,2050.13
511,4236,EAGLE GROVE,29533.88,130.105198238,99,50533,2566.0,11.3039647577,15.9444073841,5.35295154185,2479.34,1731.22
512,4239,SPIRIT LAKE,16103.08,130.919349593,30,51360,1439.5,11.7032520325,12.10443283,4.53195121951,1132.2,4265.7
513,4246,SHENANDOAH,7544.84,101.957297297,73,51601,715.0,9.66216216216,13.4757207207,4.54797297297,717.49,1311.84
514,4247,BELMOND,2403.66,96.1464,99,50421,220.75,8.83,16.1843238095,5.0028,,
515,4248,SHELDON,14492.2,579.688,71,51201,1445.7,57.828,12.7352380952,3.8872,2155.38,199.8
516,4249,CLARINDA,6848.19,91.3092,73,51632,647.25,8.63,12.3276634921,4.26666666667,593.94,361.65
517,4250,ELDORA,12917.41,151.969529412,42,50627,1296.5,15.2529411765,13.0751540616,4.79082352941,545.34,5889.99
518,4251,AMES,17096.29,97.6930857143,85,50014,1049.31,5.99605714286,24.0947117673,6.86325714286,2663.81,3417.19
519,4252,MONTICELLO,13926.06,78.6783050847,53,52310,1150.05,6.49745762712,15.4900948345,4.8206779661,868.19,1326.77
520,4253,WINTERSET,31203.27,224.483956835,61,50273,3435.0,24.7122302158,13.9287118876,4.7471942446,12893.88,1136.94
521,4254,EMMETSBURG,13025.3,120.60462963,74,50536,1146.1,10.612037037,12.9683597884,4.28027777778,1354.36,1201.43
522,4255,ORANGE CITY,57023.0,289.456852792,84,51041,5173.32,26.2605076142,16.0585901264,4.57192893401,4372.58,11355.78
523,4256,SIOUX CENTER,26775.32,278.909583333,84,51250,1843.75,19.2057291667,17.292827381,4.74833333333,5018.64,2329.21
524,4258,BURLINGTON,15967.48,137.650689655,29,52601,1558.5,13.4353448276,14.1543267652,4.87767241379,7233.14,629.97
525,4260,OSCEOLA,27813.65,255.171100917,20,50213,1931.25,17.7178899083,17.6396548711,6.0195412844,730.29,2160.73
526,4265,WATERLOO,31755.94,101.133566879,7,50702,1749.85,5.57277070064,21.1040366242,3.84837579618,4567.32,3119.85
527,4266,SHENANDOAH,9809.34,125.760769231,73,51601,741.6,9.50769230769,13.9929487179,4.85243589744,1245.84,1003.5
528,4267,ANITA,8639.25,65.9484732824,15,50020,673.0,5.13740458015,14.7550127226,4.68832061069,1083.72,1044.14
529,4268,ALGONA,19393.82,128.43589404,55,50511,1846.75,12.2301324503,16.088073163,4.80814569536,2838.43,955.18
530,4269,TIPTON,33903.26,88.5202610966,16,52772,3039.35,7.93563968668,15.8494699831,4.20806788512,2717.83,11847.64
531,4271,CENTERVILLE,8575.84,138.32,4,52544,578.5,9.33064516129,16.87406298,5.5685483871,1083.0,486.3
532,4272,ESTHERVILLE,12596.23,155.509012346,32,51334,1143.75,14.1203703704,13.9455144033,5.13135802469,1943.07,681.84
533,4273,DES MOINES,19685.6,45.3585253456,77,50317,1278.9,2.94677419355,19.3009360094,3.95006912442,941.43,2306.82
534,4274,RUTHVEN,3566.29,77.5280434783,74,51358,337.5,7.33695652174,13.1360455487,4.60847826087,299.5,561.74
535,4275,KNOXVILLE,12787.22,196.726461538,63,50138,1140.38,17.5443076923,14.700077887,4.86430769231,987.9,1511.46
536,4277,LE MARS,43454.5,138.832268371,75,51031,2791.66,8.91904153355,20.9994837733,5.82383386581,5325.1,4129.4
537,4279,KEOTA,2570.52,58.4209090909,54,52248,229.85,5.22386363636,14.8430248918,3.83227272727,328.77,359.01
538,4283,MARION,8298.58,82.1641584158,57,52302,624.67,6.18485148515,16.561232909,4.39782178218,1734.12,686.24
539,4284,IOWA FALLS,9421.26,154.446885246,42,50126,900.75,14.7663934426,13.371147541,4.94590163934,1847.1,1192.95
540,4285,NEW HAMPTON,14204.58,118.3715,19,50659,1263.5,10.5291666667,13.2582777778,4.34125,3248.06,1029.24
541,4289,WAUKON,11419.39,109.801826923,3,52172,1045.75,10.0552884615,14.0180952381,5.19451923077,2560.54,766.2
542,4291,CRESTON,33200.06,83.00015,88,50801,2207.5,5.51875,15.3725761905,5.08355,2419.48,5895.74
543,4293,EDDYVILLE,3949.21,123.4128125,90,52553,277.75,8.6796875,17.4150744048,5.360625,51.44,621.36
544,4295,DES MOINES,7361.52,36.0858823529,77,50317,510.99,2.50485294118,19.7060739029,4.15093137255,,312.82
545,4296,KEOSAUQUA,14108.45,77.9472375691,89,52565,1012.7,5.59502762431,16.2056802381,4.88436464088,2126.17,1699.0
546,4297,CEDAR RAPIDS,29805.78,110.802156134,57,52402,1908.27,7.09394052045,19.4165657639,4.59884758364,4839.21,2802.84
547,4298,DYSART,4898.46,132.390810811,86,52224,370.5,10.0135135135,13.3054440154,4.10162162162,547.98,672.48
548,4299,CENTRAL CITY,9539.6,72.2696969697,57,52214,865.77,6.55886363636,13.5074972944,3.82242424242,844.28,1000.78
549,4300,OSKALOOSA,20706.88,265.472820513,62,52577,1346.0,17.2564102564,14.9910622711,5.08320512821,1290.42,3925.28
550,4301,DES MOINES,27026.03,140.760572917,77,50320,1236.22,6.43864583333,24.544294408,4.8259375,3545.64,1882.47
551,4303,MEDIAPOLIS,12844.99,42.3927062706,29,52637,858.18,2.83227722772,16.7705277427,5.12293729373,1227.21,1364.53
552,4306,HAMPTON,8471.93,37.1575877193,35,50441,608.37,2.66828947368,17.6660960515,5.25504385965,1042.61,773.19
553,4308,CORALVILLE,25532.8,107.280672269,52,52241,1534.26,6.44647058824,20.6797691324,4.84411764706,4824.12,
554,4310,CHEROKEE,12647.88,92.3202919708,18,51012,1012.0,7.38686131387,14.2921724018,4.95379562044,1176.29,1025.06
555,4311,FORT DODGE,40866.38,298.294744526,94,50501,4272.75,31.1879562044,13.6805422315,4.55109489051,7247.19,3264.77
556,4312,COUNCIL BLUFFS,176332.1,189.808503767,78,51501,9728.26,10.4717545748,20.8278452443,5.71023681378,21461.62,22573.01
557,4313,ATLANTIC,13781.76,188.791232877,15,50022,1470.0,20.1369863014,12.8928310502,4.58575342466,963.34,4249.16
558,4315,WASHINGTON,5479.23,144.190263158,92,52353,411.75,10.8355263158,14.1938847118,4.93789473684,234.42,679.32
559,4317,GREENFIELD,12778.73,79.3709937888,1,50849,990.5,6.15217391304,15.5592576161,4.83602484472,796.17,1004.55
560,4318,RED OAK,10591.54,124.606352941,69,51566,790.75,9.30294117647,16.0164369748,5.35505882353,730.44,916.51
561,4319,HUMBOLDT,9700.32,95.1011764706,46,50548,885.75,8.68382352941,13.0996451914,4.52450980392,1420.32,899.79
562,4320,PERRY,22822.21,144.444367089,8,50220,1795.25,11.3623417722,16.4687010247,5.08075949367,2750.21,3347.32
563,4321,CHARLES CITY,10317.26,117.241590909,34,50616,1089.75,12.3835227273,14.1891233766,4.61693181818,756.74,371.59
564,4324,DAYTON,7354.9,79.0849462366,94,50530,527.75,5.6747311828,15.3615719406,4.96247311828,1326.58,1085.48
565,4325,VILLISCA,1827.87,83.085,69,50864,149.25,6.78409090909,17.0393939394,4.51090909091,548.64,67.83
566,4326,STRATFORD,5456.39,69.0682278481,40,50249,435.15,5.5082278481,17.6650768535,5.75075949367,488.58,578.96
567,4334,DUBUQUE,24371.09,208.29991453,31,52001,2098.0,17.9316239316,13.8890761091,4.41051282051,2547.73,2538.93
568,4336,GEORGE,5311.23,44.26025,60,51237,375.74,3.13116666667,16.0769705514,4.88808333333,262.37,623.65
569,4337,LARCHWOOD,7924.32,108.552328767,60,51241,406.7,5.57123287671,23.5539138943,7.72452054795,1028.03,1475.45
570,4338,MELBOURNE,984.3,164.05,64,50162,82.5,13.75,13.5406349206,4.515,,94.2
571,4343,DES MOINES,9551.99,101.616914894,77,50313,498.55,5.30372340426,21.6293285848,3.97414893617,1268.67,1572.65
572,4344,GRIMES,23122.4,29.6061459667,77,50111,1460.1,1.8695262484,19.9782835593,5.29786171575,2203.68,2618.39
573,4345,GRINNELL,18462.22,36.6313888889,79,50112,1147.59,2.27696428571,17.9980981527,4.07646825397,1750.73,2149.07
574,4346,SHELLSBURG,10680.62,32.4638905775,6,52332,909.62,2.76480243161,14.8498086021,4.58006079027,975.78,1537.41
575,4351,CLEAR LAKE,3120.14,100.649677419,17,50248,215.75,6.95967741935,17.4796927803,3.98709677419,,371.04
576,4353,CLEAR LAKE,3683.57,69.5013207547,17,50248,265.05,5.00094339623,16.9100911883,3.88245283019,230.48,946.74
577,4355,STORY CITY,5513.31,84.8201538462,85,50248,434.11,6.67861538462,16.9384527317,3.66323076923,1161.62,253.82
578,4356,NEVADA,3890.62,69.4753571429,85,50201,294.05,5.25089285714,18.7125680272,4.08946428571,514.66,200.72
579,4357,STORY CITY,5994.07,96.6785483871,85,50248,492.16,7.93806451613,16.1120075906,3.71177419355,597.97,851.99
580,4358,CLARION,5185.81,144.050277778,99,50525,414.25,11.5069444444,15.3231216931,4.42555555556,794.22,226.56
581,4359,WAUKEE,4069.92,78.2676923077,25,50263,303.13,5.82942307692,16.5022672065,3.90615384615,432.18,911.25
582,4360,NEWTON,4976.21,113.095681818,50,50208,456.93,10.3847727273,14.5574214792,3.70909090909,950.6,450.28
583,4361,DES MOINES,8099.49,60.4439552239,77,50313,573.8,4.28208955224,19.5121209681,3.64865671642,738.29,1170.71
584,4362,POLK CITY,8217.59,90.3031868132,77,50226,545.99,5.99989010989,16.3405402374,3.88065934066,999.2,900.62
585,4364,GRINNELL,3274.63,116.951071429,79,50112,154.1,5.50357142857,22.735,4.44142857143,624.36,333.58
586,4365,GRINNELL,3805.89,105.719166667,79,50112,266.6,7.40555555556,18.987989418,3.71277777778,1289.97,145.52
587,4366,TIFFIN,5196.98,68.3813157895,52,52340,341.81,4.4975,18.2947428019,4.03302631579,537.23,482.69
588,4367,MASON CITY,3614.91,97.7002702703,17,50401,274.75,7.42567567568,15.9073745174,3.37405405405,616.19,150.54
589,4368,JOHNSTON,4703.15,60.2967948718,77,50131,339.19,4.34858974359,17.7464835165,4.17358974359,874.95,379.14
590,4369,NORWALK,7676.66,79.9652083333,91,50211,600.29,6.25302083333,16.5032858604,4.3465625,866.62,775.34
591,4370,NORWALK,5017.72,65.1651948052,91,50211,392.84,5.10181818182,16.3352952999,4.4238961039,421.17,1000.99
592,4371,WEST DES MOINES,6670.01,84.4305063291,77,50265,424.52,5.37367088608,17.3885605594,4.09721518987,650.5,456.7
593,4372,MASON CITY,2833.22,91.3941935484,17,50401,237.5,7.66129032258,16.0721438376,3.88612903226,180.32,527.82
594,4373,WEST DES MOINES,10183.91,89.3325438596,77,50266,631.37,5.53833333333,17.9247796953,4.38657894737,731.46,1211.22
595,4374,GRIMES,4893.77,77.6788888889,77,50111,355.28,5.63936507937,17.635912261,3.79285714286,260.96,613.71
596,4375,GRIMES,6285.66,71.4279545455,77,50111,462.9,5.26022727273,16.1675507661,3.65568181818,464.57,784.4
597,4376,MASON CITY,10297.25,75.1624087591,17,50401,917.18,6.69474452555,15.5233665572,3.80518248175,939.33,1394.24
598,4377,DES MOINES,8061.5,58.4166666667,77,50313,459.1,3.3268115942,20.6669853366,3.52543478261,882.96,800.68
599,4378,WAUKEE,6079.12,124.063673469,25,50263,495.59,10.1140816327,16.1243002915,4.1493877551,590.49,989.58
600,4379,WEST DES MOINES,7560.67,87.9147674419,77,50266,527.92,6.13860465116,17.1790310599,4.16697674419,774.53,1162.41
601,4380,WEST BRANCH,3509.51,106.348787879,16,52358,238.9,7.23939393939,18.2841269841,4.21121212121,368.34,323.79
602,4382,WEST DES MOINES,7991.63,49.028404908,77,50265,509.15,3.1236196319,19.4234050874,3.58779141104,703.54,669.79
603,4384,ADEL,8839.82,71.8684552846,25,50003,732.54,5.9556097561,17.2414916681,3.84699186992,925.94,747.18
604,4385,NEW VIRGINIA,3520.97,100.599142857,91,50210,255.45,7.29857142857,17.4282993197,4.07828571429,,108.58
605,4387,SPIRIT LAKE,5952.01,100.881525424,30,51360,486.3,8.24237288136,14.9913216962,3.66152542373,887.22,372.68
606,4388,CLIVE,1828.81,48.1265789474,77,50325,126.03,3.31657894737,18.210002333,2.62526315789,185.04,444.37
607,4392,CLIVE,8417.73,42.5137878788,77,50325,555.45,2.8053030303,18.0880226712,3.93075757576,845.24,1356.19
608,4393,CLIVE,5097.05,68.8790540541,77,50325,336.65,4.54932432432,18.8389658393,4.39702702703,476.45,358.19
609,4395,ELLSWORTH,7412.66,80.5723913043,40,50075,633.07,6.88119565217,15.6658139234,3.84619565217,1033.65,842.67
610,4396,REINBECK,3598.59,109.048181818,38,50669,321.75,9.75,11.5545743146,4.09848484848,854.7,183.42
611,4397,ANKENY,4628.33,60.1081818182,77,50021,322.0,4.18181818182,17.3735439611,3.08792207792,231.46,615.01
612,4398,BELMOND,7856.17,120.864153846,99,50421,772.45,11.8838461538,14.1654786844,4.40338461538,415.8,1186.38
613,4401,MARION,4425.01,76.2932758621,57,52302,319.61,5.51051724138,16.9117457552,3.39155172414,31.1,798.39
614,4402,RIVERSIDE,14584.23,109.655864662,92,52327,1161.82,8.7354887218,16.0444425654,4.00954887218,1214.43,1506.01
615,4404,ANKENY,6238.92,84.3097297297,77,50021,452.35,6.11283783784,15.7898712999,3.73324324324,151.28,300.51
616,4405,ANKENY,7193.25,43.3328313253,77,50021,513.28,3.09204819277,17.931428293,4.16680722892,1159.26,1047.14
617,4406,ANKENY,6055.07,86.501,77,50023,471.86,6.74085714286,15.4390309741,3.70985714286,564.35,871.6
618,4408,BOONE,3783.96,105.11,8,50036,281.5,7.81944444444,17.4678306878,3.10111111111,731.88,713.61
619,4409,BOONE,3373.57,116.33,8,50036,270.17,9.31620689655,15.9751970443,3.71965517241,666.84,151.44
620,4410,PERRY,6678.04,63.6003809524,8,50220,568.6,5.41523809524,15.7619432205,3.80419047619,956.34,864.89
621,4411,DE SOTO,7487.22,65.1062608696,25,50069,605.18,5.26243478261,16.1726055901,4.40817391304,709.67,866.02
622,4412,TIPTON,2593.56,52.9297959184,16,52772,188.82,3.85346938776,18.259829932,3.85102040816,195.66,39.03
623,4413,WAPELLO,4445.36,103.380465116,58,52653,301.2,7.00465116279,17.0777630122,3.85697674419,462.2,487.02
624,4414,NEOLA,5029.37,79.8312698413,78,51559,370.37,5.87888888889,16.1994066515,3.74206349206,506.12,481.23
625,4415,ACKLEY,4119.25,72.2675438596,42,50601,352.03,6.17596491228,16.3607018105,4.11122807018,982.2,580.73
626,4416,CASEY,5143.62,139.016756757,39,50048,343.2,9.27567567568,17.2031660232,3.66945945946,666.38,764.64
627,4417,ADAIR,4214.1,145.313793103,1,50002,270.0,9.31034482759,16.1861740558,4.12482758621,338.52,498.96
628,4418,WALNUT,5539.4,106.526923077,78,51577,362.2,6.96538461538,17.3507234432,4.60057692308,455.5,1147.18
629,4419,LAMONI,4564.44,73.62,27,50140,328.21,5.29370967742,16.7982064916,3.74661290323,1086.4,230.14
630,4420,OTTUMWA,3138.46,47.5524242424,90,52501,205.08,3.10727272727,18.6970256092,3.87409090909,292.97,186.73
631,4421,HAMPTON,3640.27,107.066764706,35,50441,239.23,7.03617647059,18.9923924251,4.08264705882,1096.06,361.17
632,4424,BURLINGTON,3460.66,108.145625,29,52601,208.65,6.5203125,17.4837202381,3.921875,44.58,859.36
633,4426,MARSHALLTOWN,34046.85,86.8542091837,64,50158,2372.99,6.05354591837,17.3907596478,4.25232142857,4084.68,3930.3
634,4427,NORTH LIBERTY,5467.46,69.2083544304,52,52317,387.77,4.90848101266,16.9642170146,4.19784810127,813.78,781.2
635,4428,AMES,10000.6,123.464197531,85,50014,700.7,8.65061728395,16.4981775426,5.07049382716,1693.32,1554.54
636,4429,COLFAX,5789.52,115.7904,50,50054,365.63,7.3126,17.3942806484,4.3112,517.92,1079.64
637,4430,FORT DODGE,3584.28,123.595862069,94,50501,316.45,10.9120689655,13.717635468,2.80172413793,664.38,207.84
638,4431,FORT DODGE,2967.05,102.312068966,94,50501,266.5,9.18965517241,11.8412807882,3.42655172414,94.08,416.81
639,4433,PLEASANT HILL,4722.59,64.6930136986,77,50317,350.71,4.80424657534,17.303695573,3.73082191781,397.4,1220.98
640,4434,ROCK RAPIDS,8085.81,77.0077142857,60,51246,618.04,5.8860952381,15.5519580499,4.88019047619,590.04,1080.81
641,4435,COUNCIL BLUFFS,3788.4,99.6947368421,78,51501,270.74,7.12473684211,16.1708489975,3.63657894737,253.53,370.68
642,4436,AMES,11284.76,109.560776699,85,50010,895.07,8.69,18.4307743874,4.68,1084.88,1343.96
643,4437,AMES,6358.35,72.2539772727,85,50010,512.05,5.81875,16.4798347477,3.76454545455,360.28,1086.29
644,4438,AMES,5962.83,56.7888571429,85,50010,444.36,4.232,17.8182492721,3.56447619048,1040.87,497.13
645,4439,CENTER POINT,9718.78,55.5358857143,57,52213,895.25,5.11571428571,13.6327292517,4.16537142857,1615.31,1031.11
646,4440,COUNCIL BLUFFS,3641.13,110.337272727,78,51503,255.0,7.72727272727,15.3711688312,4.20545454545,904.32,303.0
647,4443,PALO,5033.04,132.448421053,57,52324,419.1,11.0289473684,12.6317669173,4.53578947368,420.84,703.5
648,4444,SLOAN,10755.4,95.1805309735,97,51055,793.12,7.01876106195,15.4601917404,3.63637168142,940.36,1059.88
649,4445,WEBSTER CITY,4101.8,93.2227272727,40,50595,336.3,7.64318181818,15.1214069264,3.53045454545,490.86,410.64
650,4446,URBANDALE,11858.33,52.4704867257,77,50322,676.88,2.99504424779,20.5711630062,2.94774336283,1135.58,1250.02
651,4447,URBANDALE,6255.91,115.850185185,77,50322,461.75,8.55092592593,17.7435714286,2.83851851852,408.57,393.03
652,4448,URBANDALE,3363.67,93.4352777778,77,50322,189.29,5.25805555556,18.6679325195,3.57777777778,236.64,433.83
653,4449,URBANDALE,3364.3,68.6591836735,77,50322,242.36,4.94612244898,16.4162837476,4.09979591837,609.6,179.74
654,4450,URBANDALE,5276.81,73.2890277778,77,50323,374.59,5.20263888889,17.0325810185,3.77305555556,673.76,536.9
655,4451,WEBSTER CITY,6650.05,79.1672619048,40,50595,603.17,7.1805952381,16.5424971655,3.4019047619,618.03,1136.52
656,4452,SIOUX CITY,14563.06,81.8149438202,97,51105,948.22,5.32707865169,19.8824967514,3.58983146067,3481.94,1425.48
657,4453,FOREST CITY,12450.81,72.3884302326,95,50436,1026.79,5.96970930233,15.9123331949,4.98331395349,1960.7,1614.75
658,4454,SIOUX CITY,3805.48,140.943703704,97,51109,272.1,10.0777777778,17.2906525573,3.88259259259,717.78,231.12
659,4455,ELDORA,2788.16,71.4912820513,42,50627,212.98,5.46102564103,18.1834957005,4.47948717949,529.32,381.56
660,4456,IOWA CITY,7785.2,67.1137931034,52,52246,461.81,3.98112068966,18.9509195402,3.70120689655,1465.08,595.57
661,4457,IOWA CITY,8993.41,103.372528736,52,52240,609.75,7.00862068966,16.2803831418,3.51011494253,962.07,907.14
662,4458,JOHNSTON,2945.28,70.1257142857,77,50131,175.65,4.18214285714,19.7879354513,3.20761904762,204.35,348.86
663,4459,EAGLE GROVE,8506.43,123.281594203,99,50533,693.7,10.0536231884,16.275320911,3.99347826087,320.19,879.68
664,4461,WINDSOR HEIGHTS,9781.07,53.7421428571,77,50324,622.37,3.41961538462,19.0352541381,2.82071428571,1636.5,1097.74
665,4462,BUFFALO CENTER,7020.09,50.5042446043,95,50424,577.7,4.15611510791,16.8099349092,4.74136690647,587.98,308.85
666,4463,GARNER,19454.67,110.537897727,41,50438,1893.25,10.7571022727,12.1552597403,4.48590909091,2615.44,2048.12
667,4464,ELDRIDGE,11640.69,80.2806206897,82,52748,791.13,5.45606896552,20.0894876847,5.21013793103,1615.03,752.64
668,4466,FAYETTE,12758.58,184.906956522,33,52142,933.45,13.5282608696,15.3858523119,4.70927536232,631.5,1378.8
669,4467,MUSCATINE,4401.13,45.8451041667,70,52761,343.26,3.575625,17.39319122,3.7115625,410.0,650.32
670,4468,MUSCATINE,3069.85,48.7277777778,70,52761,220.25,3.49603174603,16.8343461829,3.42682539683,98.13,131.94
671,4470,WATERLOO,2490.06,71.1445714286,7,50703,220.12,6.28914285714,14.3026830221,2.90257142857,594.86,319.5
672,4471,WATERLOO,4052.74,84.4320833333,7,50702,303.98,6.33291666667,18.3370092452,4.13479166667,537.16,786.36
673,4472,CENTERVILLE,9243.95,84.0359090909,4,52544,759.29,6.90263636364,16.3911099521,4.49118181818,1216.5,1170.97
674,4473,PANORA,10364.46,141.97890411,39,50216,768.0,10.5205479452,15.5289889106,5.05438356164,1005.42,981.42
675,4474,COUNCIL BLUFFS,6919.01,115.316833333,78,51501,403.9,6.73166666667,19.7273412698,3.94716666667,690.89,691.54
676,4475,COUNCIL BLUFFS,5917.65,93.930952381,78,51501,370.5,5.88095238095,18.9995313681,3.17698412698,803.13,255.24
677,4476,COUNCIL BLUFFS,6188.41,95.2063076923,78,51501,426.38,6.55969230769,18.1100264983,3.05923076923,565.44,750.63
678,4477,COUNCIL BLUFFS,2897.21,85.2120588235,78,51503,192.95,5.675,19.5099859944,3.55529411765,113.88,11.21
679,4478,DES MOINES,27343.54,78.348252149,77,50315,2010.67,5.76123209169,17.3770007664,3.77449856734,3086.46,3482.41
680,4480,CLINTON,6928.16,147.407659574,23,52732,328.35,6.98617021277,21.3568287741,4.67063829787,,558.92
681,4481,IOWA CITY,40230.07,138.24766323,52,52240,2777.89,9.5460137457,19.5306885125,4.92058419244,4868.05,2991.86
682,4482,INDIANOLA,18793.73,154.046967213,91,50125,1830.8,15.006557377,15.0445886899,4.33344262295,1067.08,1236.86
683,4485,SANBORN,8158.8,46.3568181818,71,51248,674.63,3.833125,15.7870786598,4.17278409091,958.13,1072.92
684,4487,CEDAR RAPIDS,4487.61,93.491875,57,52402,336.02,7.00041666667,16.5907936508,3.58333333333,358.98,310.86
685,4489,CEDAR RAPIDS,3629.09,151.212083333,57,52405,330.4,13.7666666667,15.876984127,3.93916666667,358.74,324.0
686,4490,CEDAR RAPIDS,10060.77,57.1634659091,57,52404,625.36,3.55318181818,18.7214360182,3.09193181818,1682.59,1179.66
687,4491,CEDAR RAPIDS,5731.28,97.1403389831,57,52403,410.25,6.95338983051,16.3182405165,3.57355932203,792.72,739.02
688,4492,CEDAR RAPIDS,4972.52,108.09826087,57,52404,314.42,6.8352173913,19.8395341615,3.87369565217,1307.62,340.56
689,4493,CEDAR RAPIDS,6176.73,126.055714286,57,52404,404.77,8.2606122449,18.2704810496,4.4606122449,477.42,1167.0
690,4495,GRUNDY CENTER,8458.86,49.1794186047,38,50638,783.37,4.55447674419,13.1264122581,3.8063372093,1095.25,1093.16
691,4496,CEDAR RAPIDS,7564.2,70.6934579439,57,52402,546.21,5.10476635514,20.7688752254,3.29635514019,1199.21,850.59
692,4497,ALDEN,1055.16,175.86,42,50006,90.0,15.0,13.9836507937,3.39166666667,,
693,4498,WINTHROP,1481.97,70.57,10,50682,133.05,6.33571428571,14.1666893424,4.21857142857,107.64,184.44
694,4499,MILFORD,1920.46,120.02875,30,51351,161.1,10.06875,14.2754166667,3.061875,,356.64
695,4500,NORTH LIBERTY,4055.65,112.656944444,52,52317,327.15,9.0875,15.9633862434,3.52055555556,360.64,220.2
696,4501,FAIRFIELD,4009.25,74.2453703704,51,52556,322.98,5.98111111111,17.2857223514,3.49074074074,858.41,176.67
697,4502,WATERLOO,15071.98,81.4701621622,7,50703,1009.13,5.45475675676,19.4145047481,3.25367567568,2414.22,1554.77
698,4503,TREYNOR,2318.21,96.5920833333,78,51575,159.37,6.64041666667,18.4655853175,4.765,134.52,502.22
699,4504,INDIANOLA,9546.24,97.4106122449,91,50125,800.7,8.17040816327,13.3526724976,3.29989795918,890.76,1176.3
700,4505,JOHNSTON,4071.62,156.600769231,77,50131,215.7,8.29615384615,19.93,5.53307692308,441.36,492.48
701,4506,TIFFIN,6139.65,109.636607143,52,52340,524.88,9.37285714286,14.790528106,3.34714285714,783.72,1195.14
702,4508,SPENCER,2893.82,125.81826087,21,51301,280.5,12.1956521739,13.1022774327,3.79130434783,136.94,627.0
703,4509,AMES,73108.32,128.711830986,85,50010,4930.47,8.68040492958,20.4743548835,5.54102112676,10745.5,10914.02
704,4510,MALVERN,3225.12,107.504,65,51551,276.0,9.2,11.7874920635,2.84766666667,240.24,276.96
705,4511,DES MOINES,8175.1,76.4028037383,77,50317,494.86,4.62485981308,20.764814747,4.24728971963,1691.48,674.99
706,4512,WATERLOO,3284.7,117.310714286,7,50701,261.75,9.34821428571,13.669744898,3.62678571429,613.2,162.0
707,4513,POLK CITY,1936.89,129.126,77,50226,130.5,8.7,18.5208888889,3.66266666667,,182.3
708,4514,FORT DODGE,6541.58,152.129767442,94,50501,504.0,11.7209302326,17.2922702104,4.69953488372,850.3,733.66
709,4515,DOWS,2011.62,154.74,99,50071,154.8,11.9076923077,13.8188736264,3.52,726.48,190.32
710,4516,OAKLAND,5486.34,99.7516363636,78,51560,346.8,6.30545454545,17.6432727273,3.40945454545,1212.24,1125.12
